Species,Geolocation,2002 Quarter 1,2002 Quarter 2,2002 Quarter 3,2002 Quarter 4,2003 Quarter 1,2003 Quarter 2,2003 Quarter 3,2003 Quarter 4,2004 Quarter 1,2004 Quarter 2,2004 Quarter 3,2004 Quarter 4,2005 Quarter 1,2005 Quarter 2,2005 Quarter 3,2005 Quarter 4,2006 Quarter 1,2006 Quarter 2,2006 Quarter 3,2006 Quarter 4,2007 Quarter 1,2007 Quarter 2,2007 Quarter 3,2007 Quarter 4,2008 Quarter 1,2008 Quarter 2,2008 Quarter 3,2008 Quarter 4,2009 Quarter 1,2009 Quarter 2,2009 Quarter 3,2009 Quarter 4,2010 Quarter 1,2010 Quarter 2,2010 Quarter 3,2010 Quarter 4,2011 Quarter 1,2011 Quarter 2,2011 Quarter 3,2011 Quarter 4,2012 Quarter 1,2012 Quarter 2,2012 Quarter 3,2012 Quarter 4,2013 Quarter 1,2013 Quarter 2,2013 Quarter 3,2013 Quarter 4,2014 Quarter 1,2014 Quarter 2,2014 Quarter 3,2014 Quarter 4,2015 Quarter 1,2015 Quarter 2,2015 Quarter 3,2015 Quarter 4,2016 Quarter 1,2016 Quarter 2,2016 Quarter 3,2016 Quarter 4,2017 Quarter 1,2017 Quarter 2,2017 Quarter 3,2017 Quarter 4,2018 Quarter 1,2018 Quarter 2,2018 Quarter 3,2018 Quarter 4,2019 Quarter 1,2019 Quarter 2,2019 Quarter 3,2019 Quarter 4,2020 Quarter 1,2020 Quarter 2,2020 Quarter 3,2020 Quarter 4,2021 Quarter 1,2021 Quarter 2,2021 Quarter 3,2021 Quarter 4
..Milkfish,....Davao del Sur,48125,55464,94386,106903,48624,56781,87872,112422,72996,88962,216650,182930,83461,64954,100748,103441,109605,64891.49,88297.22,121437,120465.48,70794.31,252693.42,364470.35,320746.35,89024.6,193542.17,556365.37,379643.8,111235.84,210123.56,710107.8,390319.73,129378.44,223996.54,777052.32,245882.92,169456.34,339736.6,652400.25,414843.15,208244.07,576622.19,626600.92,422011.5,270441.96,712921.98,432494.48,215280.08,152746.29,531675.77,134306.97,219910.01,166642.52,777256.8,125940.02,164816.95,184395.84,655309.42,100866.18,146959.25,229858.18,336097.95,113741.04,217953.81,243367.33,502570.25,122420.01,73711.67,118990.17,147521.45,35743.01,74789.41,108360.57,164496.38,68204.36,51070.98,..,..,..
..Milkfish,....Davao Occidental,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,158975.48,86554.94,320988.61,92692.81,181456.16,56355.58,334686.56,87361.45,190083.66,..,..,..
..Milkfish,....Davao Oriental,9649,15747,17256,15136,10745,15670,15882,14398,10577,16617,16647,18294,11285,9367.84,14686,14657.6,15276,9883,16841,17779,9180.12,7954.37,19610.19,24177.17,18457.38,12706.33,36403.74,28501.18,18440.65,14326.29,39266.85,27368.37,16926.3,13163.06,39993.76,27002.97,17978.47,14930.2,25318.56,26938.58,11519.38,11133.47,31571.05,28612.59,9926.23,11355.11,30885.54,28115.11,7518.37,10824.57,52917.63,34776.58,7974.14,12938.21,27424.36,27130.31,6879.15,16238.68,18859.28,25338.78,8998.31,20615.46,10173.15,33510.62,11831.09,24331.92,12285.2,39254.8,9048.98,29124.09,11554.5,50234.14,329.4,29594.9,12234.7,62053.87,5723.3,..,..,..
..Milkfish,....City of Davao,6400,3922,4437,6375,4700,4424,5263,5502,1741,5832,3493,6316,1315,11330,7449,7218,7962,6234,15685,7295,4802.15,4547.94,6884.48,6419.44,4439.04,4528.54,2596.7,5278.67,4467.31,5166.08,3476.75,6322.19,7504.51,8796.57,7706.37,6840.6,10027.19,8412.05,8245.81,12909,12044.53,15100.72,16414.85,14172.54,22146.16,31032.23,27719.26,27105.82,20998.37,15698.01,28503.35,28374.51,20258.01,21998.51,23308.8,20078.62,33161.55,10893.78,15504.74,20226.46,22015.92,19844.29,19108.76,20516.59,45354.68,41944.88,34181.87,33654.13,25838.64,32824.14,17157.41,23937.76,34038.39,41526.77,43727.9,43547,48898.97,..,..,..
..Milkfish,..Region XII (SOCCSKSARGEN),132163,99023,165620,183324,152624,191414,166982,194519,191662,211822,178851,210784,208987,214754,191400,222452,266359.2,268514.75,176715.5,188421,265320.26,279086.74,231502.43,169975.58,252686.63,279624.94,236624.49,232986.2,275644.45,285162.07,223449.52,266314.58,295413.08,303661.35,241418.01,309138.03,375483.53,315707.2,267143.05,319760.03,397129.38,358403.96,259669.91,275805.79,327607.22,329724.24,297575.92,290684.57,340103.19,328553.47,271901.79,253547.32,286852.1,198345.9,208716.9,247612.73,218130.13,95767.74,136232.58,142429.21,119481.01,80439.15,105521.94,168060.95,121816.78,64825.57,47169.14,125387.08,13650.93,17344.96,80011.65,165795.7,15937.61,47502.29,127306.44,202461.32,76280.43,..,..,..
..Milkfish,....Cotabato,..,..,..,15,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.8,..,..,0.4,..,3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..Milkfish,....Sarangani,89108,81279,117315,153589,76764,112564,93732,141913,77734,130736,116184,151477,81576,125127,140114,160407,115820.2,113846.75,127500.5,131531,111534.85,107431.44,177429.34,104661.13,106908.02,118042.17,172403.25,166457.64,129956.25,123214.04,160680.64,191970.75,155765.4,134834.07,162513.11,221488.1,194462.93,152424.26,187974.49,232808.81,208282.85,189865.45,203153.05,206083.21,209027.68,154371.77,228203.72,226901.36,212741.15,143283.63,207903.83,195095.75,225987.51,111614.86,172799,217291.07,196334.62,60770.45,131974.49,138664.95,114753.71,66698.76,105185.18,167496.89,120866.03,61382.5,47096.12,125168.83,10955.01,13368.89,71595.58,158447.28,12500.45,41649.55,121515.51,196917.97,71653.21,..,..,..
..Milkfish,....Sultan Kudarat,42730,17360,47990,29330,75630,78590,72810,52490,113736,81086,62615,59307,127411,81415,42056,54205,142439,146408,43427,50590,138341.28,161819.1,44494.22,55350.33,128282.66,144274.16,49785.24,48196.18,130008.11,145414.05,49001.69,55183.92,108682.67,138952.54,51094.75,57499.99,148223.17,127604.89,47786.36,57473.89,156259.18,130223.82,20411.43,36457.28,79563.99,134203.63,29770.65,30509.82,92218.6,148158.79,26176.16,27032.7,43095.93,73343.99,19775.74,13505.77,18195.99,27305.38,2921.49,1617.28,4727.3,2940.39,336.36,564.06,186.65,1372.3,73.02,218.25,112.92,201.07,266.07,1342.42,616.21,684.37,169.45,117.3,1915.63,..,..,..
..Milkfish,....South Cotabato,325,384,315,390,230,260,440,116,192,..,52,..,..,8212,9230,7840,8100,8260,5788,6300,15444.13,9836.2,9578.87,9964.12,17495.95,17308.61,14436,18332.38,15680.09,16533.98,13767.19,19159.91,30965.01,29874.74,27810.15,30149.94,32797.43,35678.05,31382.2,29477.33,32587.35,38314.69,36105.43,33265.3,39015.55,41148.84,39601.55,33273.39,35143.44,37111.05,37821.8,31418.87,17768.66,13387.05,16142.16,16815.89,3599.52,7691.91,1336.6,2142.18,..,10800,..,..,761.1,2070.77,..,..,2583,3775,8150,6006,2820.95,5168.37,5621.48,5426.05,2711.59,..,..,..
..Milkfish,..Region XIII (Caraga),29032,30278,37430,44277,41488,27879,92389,46287,48657,28355,112740,54820,53154,23458,100850,27590,23238,31080.35,128932.2,30705,21898.48,36212.17,137499.95,44189.23,29266.32,45908.99,131598.84,44588.74,27306.16,43901.43,75953.13,37504.66,21519.22,38803.05,45322.53,56803.02,17851.93,41232.16,48681.23,51321.91,20333.63,46462.07,48628.35,68643.36,23898.2,44890.39,45244.66,90301.99,33364.02,59269.1,67626.64,103798.9,43047.05,67298.58,59374.64,114929.75,54748.83,92550.64,61248.61,120740.65,51241.4,78032.48,52276.2,179153,58914.77,133135.24,65752.17,252004.6,121427.05,151528.33,70915.21,285730.79,132446.52,103893.15,61537.67,225629.91,167787.64,..,..,..
..Milkfish,....Agusan del Norte,22446,19488,13020,31916,33540,19819,68262,32613,42002,19605,78261,38656,46046,9423,75425,10830,15716,7730.5,101460,11610,14511.76,14836.92,100666,23219.08,20614.93,21710.26,83705.26,23361.47,20229.58,25028.55,52383.24,14089.99,13165.79,18270.35,19252.74,23611.41,14260.2,16254.79,20016.16,20215.63,16564.93,22247.5,20993.31,48170.1,19904.02,25996.4,28372.21,60762.85,29957.17,26256.53,43615.23,77478.75,33878.04,37612.6,34455.1,86505.8,41476.33,40852.47,32124.39,76265.06,40246.46,46362.16,38081.82,85632.5,42002.66,56721.95,54591.22,139022.35,51577.47,87951.54,56985.48,142504.48,62225.99,64474.27,48467.17,117034.5,78118.78,..,..,..
..Milkfish,....Agusan del Sur,4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.7,..,4.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27.6,..,..,..,181.96,37,40.5,264.7,100.7,..,..,..,..,191,0.6,329.3,73,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..Milkfish,....Dinagat Islands,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,231.26,188.53,111.66,165.24,200.61,255.79,371.46,198.85,297.54,44,293.13,138.48,264.67,372,901.13,794.45,278.4,232.7,924.37,716.27,350.32,..,..,..
..Milkfish,....Surigao del Norte,1470,2210,3770,3045,1540,850,3907,3290,1260,770,4351,3500,1365,910,4458,3640,1413,1029,4785.2,4039,1646.89,2010.65,5485.48,4165.2,1845.21,2146.08,6684.62,4361.59,2118.87,2374.92,4152.09,7398.92,2271.35,3178.49,4848.18,7870.53,1791.8,2396.81,4236.26,7880.59,2273.94,1702.38,3780.56,8043.84,2410.38,2650,4649.17,8265.07,802.73,2819.7,4913.1,7302.46,6842.24,1510.11,6107.23,4805.95,11107.72,1095.96,6456.29,8972.67,7712.04,1594.6,4489.9,8389.15,6194.77,3654.59,5693.68,10716,12249.8,6779.19,6119.57,14462.2,13899.43,6514.44,5548.79,15857.99,16018.63,..,..,..
..Milkfish,....Surigao del Sur,5112,8580,20640,9316,6408,7210,20220,10384,5395,7980,30128,12664,5743,13125,20967,13120,6109,22320.85,22687,15056,5739.83,19349.9,31348.47,16800.15,6806.18,22052.65,41208.96,16865.68,4957.71,16497.96,19417.8,16015.75,6082.08,17354.21,21221.61,25321.08,1799.93,22580.56,24428.81,23225.69,1494.76,22512.19,23854.48,12429.42,1556.2,16243.99,12223.28,21274.07,2422.16,30155.87,19057.81,18752.99,2226.07,28175.87,18812.31,23618,1933.52,50222.68,22555.67,35008.38,3009.29,29819.93,9333.02,84932.5,10419.8,72714.7,5174.14,102127.77,57335.11,56425.6,6909.03,127969.66,56042.7,32671.74,6597.34,92021.15,73299.91,..,..,..
..Milkfish,..Autonomous Region in Muslim Mindanao (ARMM),29510,24928,17213,78989,28688,23173,13443,73188,26861,25429,15618,82605,28087,28746,16429,84456,47006,50786.79,65572.04,84088.44,43177.61,42761.88,78035.35,126289.36,54818.44,57017.46,100306.99,135406.67,64909.2,62808.05,106633.93,218601,72067.37,68407.6,97045.95,259188.16,98603.16,85187.37,70698.19,278432.88,100447.91,103190.24,75513.07,280353.21,105387.17,99197.42,76950.69,312602.38,105208.99,101526.29,76837.89,320956.98,153370.83,124413.74,98974.86,320762.24,134568.73,142095.86,117129.23,335088.88,154058.72,209558.66,131851.9,375852.73,149026.05,256572.13,142096.39,407706.48,164045.99,203293.38,154301.48,425137.77,155690.61,206954.34,231102.94,664545.4,134067.76,..,..,..
..Milkfish,....Basilan,6110,6148,4118,11189,4388,2910,1850,11898,4961,4074,2532,13301,6167,4758,3052,12764,7006,5376,3144,13653,7525.78,5024.2,3284.15,13682.91,5874.54,4892.37,2687.42,13170.93,7543.11,5370.89,3107.09,12881.67,7410.36,5772.78,3265.18,12808.65,7881.02,5944.47,3462.44,14873.55,8323.42,5802.5,2502.05,8522.21,3172.28,6081.12,1513.87,10471.07,4306.27,6668.5,1818.13,9758.81,6544.67,6773.71,1994.69,11233.63,26.4,5424.18,1957.52,28592.09,6,60829.62,1553.03,17768.56,35.5,66785.66,435.9,27980.65,35.2,92.97,506.75,27467.81,132.85,498.45,76.78,188849.36,138.44,..,..,..
..Milkfish,....Lanao del Sur,..,300,285,..,..,320,323,..,..,455,366,..,..,433,197,..,..,285,..,..,..,83.14,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..Milkfish,....Maguindanao,23400,18480,12810,67800,24300,19943,11270,61290,21900,20900,12720,69304,21920,23555,13180,71692,40000,45125.79,62428.04,70435.44,35651.83,37654.54,74751.2,112606.45,48943.9,52125.09,97619.57,122235.74,57366.09,57437.16,103526.84,205719.33,64657.01,62634.82,93780.77,246379.51,90722.14,79242.9,67235.75,263559.33,92124.49,97387.74,73011.02,271831,102214.89,93116.3,75436.82,302131.31,100902.72,94857.79,75019.76,311198.17,146826.16,117640.03,96980.17,309528.61,134542.33,136671.68,115171.71,306496.79,154052.72,148729.04,130298.87,358084.17,148990.55,189786.47,141660.49,379725.83,164010.79,203200.41,153794.73,397669.96,155557.76,206455.89,231026.16,475696.04,133929.32,..,..,..
..Milkfish,....Sulu,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..Milkfish,....Tawi-tawi,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..Tilapia,Philippines,1633536,1966387,1265305,1721533.25,1744254,2204296,1439070,2088009,2338907.1,2698458.69,1776471.18,2326962.26,2728265.61,2778301.64,2030593.41,2841149.86,4468971.18,3061309.92,2600697.69,3096580.2,5083013.22,3504613.91,3264033.82,3666821.03,5763733.67,3778096.42,3863481.26,4287548.77,7282940.75,4822378.56,4292345.76,3905435.25,6209367.09,4425568.51,3841667.52,4457845.75,6185714.53,4493881.51,3653108.52,4737027.18,6726297.24,5165840.95,4138747.63,5104534.96,7233661.04,5188797.55,4068640.09,5528827.57,7473926.74,5762212.35,3797073.25,5410469.34,7321786.45,5590215.12,3706793.11,5801711.79,6550792.26,5327924.97,3641917.09,5249449.98,7055828.04,5961832.47,4014265.49,5961729.55,6905668.1,6172726.11,4628633.2,6546149.87,6797179.59,6358337.93,4599082.66,7424987.13,7403048.14,6564664.1,4856948.07,6679926.67,8039708.1,..,..,..
..Tilapia,..National Capital Region (NCR),1046,230,5605,10606,4211,1054,6624,8191,3468,554,7307,11437,3279,673,8125,11039,3072,975,7847,6822,2365.92,1156.6,7501.08,10230.61,3165.64,779.57,9823.35,10833.05,3037.74,938.22,12117.72,1082.1,833.76,740.8,5012.18,12286.73,12535.28,780.14,8521.3,13448.9,11628.55,1298.91,8597.93,14652.69,8844.27,816.9,9763.36,13711.5,6686.28,413.57,9360.25,12765.87,1528.27,118.31,9792.93,8437.52,1524.86,93.23,6412.12,4439.14,1128.25,189.32,5642.21,1441.36,1743.96,73.74,6481.5,5260.99,1613.49,72.64,4271.7,5406.75,909.03,355.18,105,114.54,14365.15,..,..,..
..Tilapia,..Cordillera Administrative Region (CAR),51686,34009,35676,54531,46510,28448,28679,52652,55408.33,34230.79,28758.64,62137.58,54449.68,34912.87,31253.93,62707.01,71140.72,47869.08,40278.66,69102.69,81577.2,57756.64,45718.72,81358.47,85709.55,63958.45,56753.98,88608.18,94077.8,71811.99,59225.16,92252.99,67277.49,58936.54,55688.39,83567.59,83494.64,66399.35,55497.46,77449.09,84988.99,69416.74,63075.43,83756.48,89132.86,69006.76,65764.28,86745.22,91288.91,73209.85,69011.5,92082.14,100838.85,74038.53,65637.72,87554.58,99608.23,78996.24,71585.68,102015.05,95695.11,78319.5,68712.79,105251.42,106825.57,91098.28,69136.34,98323.93,102301.2,70295.14,64713.27,103868.01,83880.82,79994.2,71297.08,92652.38,88627.72,..,..,..
..Tilapia,....Abra,4524,4739,4180,4904,4706,5247,4505,4224,5179.5,6232.1,4505.5,5285.08,5318.94,8204.7,4735.3,6195.84,7590.29,10199,5724.6,7514,11230.89,14860.07,8934.28,16247.6,13303.08,17826.57,14460.58,18735.25,14351.37,19203.63,16232.79,21287.27,14639.4,20437.52,16157.08,19308.16,14347.94,19325.98,15009.63,19498.2,15025.4,18333.26,16064.28,19817.39,14874.62,17035.09,15700.45,20321.66,15179.3,18764.02,15200.56,19773.11,15236.46,18627.78,15528.33,17287.57,15264.98,20593.53,13491.8,17473.16,14288.05,16170.34,12187.14,14976.78,15288.41,16622.68,12028.37,14749.17,13140.09,16735.28,11996.14,14820.91,13941.49,20638.88,13847.89,15804.07,12595.7,..,..,..
..Tilapia,....Apayao,2457,1420,1537,2506,2121,1690,1506,2548,2389.81,2300,1170,2637,3188.56,2060.91,2154,3528,7899.16,3773,2759,3776.7,10877.77,4830.2,3791.56,3335.6,9259.06,4902.62,5187.65,3757.24,10289.46,5676.34,5266.03,3482.95,10612.91,4342.55,4372.86,2977.67,11065.03,4474.8,4563.11,3033.35,10170.38,4358.61,5286.33,3304.31,11759.66,5103.35,6429.06,3605.46,11648.18,5521.44,6901.81,3577,10675.5,4030.12,7014.84,4858.26,8291.16,8234.83,7891.47,3470.58,3237.32,4758.27,7076.2,3075.64,1457.59,6022.6,7299.61,2779.51,1469.72,7396.86,6433.25,3426.12,3728.56,4165.57,7880.8,2877.68,465.51,..,..,..
..Tilapia,....Benguet,3920,4998,5146,4780,4233,4906,5109,4785,3739.87,5164.76,3306.14,5140.5,4254.58,4969.85,3791.63,5737.42,6944.11,6164.3,4024.24,6695.14,7195.63,6363.14,4042.91,6983.6,6956.77,6809.35,4462.89,7805.97,8049.48,8669.48,5824.01,9584.52,8919.83,8091.75,6800.4,8749.63,9663.59,8726.85,6707.5,9766.06,10717.27,8665.66,7223.87,9536.27,11558.95,9321.96,7796.6,10354.62,11813.4,9982.21,8329.01,10947.78,12260.31,10721.27,8228.51,10827.1,12050.28,6877.77,6581.46,8733.5,10464.27,9152.46,6595.81,10621.39,14125.76,10083.33,5006.02,6810.3,10545.01,10093.25,5308.67,7203.15,6147.8,4960.49,5434.73,7622.03,4288.73,..,..,..
..Tilapia,....Ifugao,38920,19539,21830,38891,33910,13179,14523,37874,42143,16350,15704,45159,38730,15431,16160,42936.5,43924.69,20374.4,23170,45253.2,45880.48,23532.74,24149.07,48740.53,48049.68,25108.47,26944.81,51599.99,53641.25,27803.84,25915.88,51458.7,24862.85,16712.76,22710.58,45787.96,39025.33,23185.02,23159.33,37975.79,39812.35,26371.14,27941.21,43642.12,41583.07,25995.71,29151.21,44695.48,43614.06,26577.24,31438.09,49236.63,53820.79,28678.63,29114.24,48135.39,57240.06,31167.01,37562.68,65948.81,61193.98,40609.58,38788.64,69985.31,69617.69,50488.38,39998.02,68751.79,70208.47,26066.89,36585.85,73190.57,52398.05,35261.64,38503.77,60173.86,65467.39,..,..,..
..Tilapia,....Kalinga,1435,3240,2837,3245,1403,3354,2821,3013,1794.2,4074.93,3925,3787,2767.9,4094.12,4255,4123.25,4508.07,7059.38,4429.82,5660.65,6033.96,7720.4,4498.55,5776.49,7760.79,8851.52,5332.5,6370.26,7324.52,9904.07,5571.67,6071.53,7832.34,8879.93,5247.36,6369.06,8828.57,10132.57,5578.35,6781.44,8760.67,11132.51,5983.99,6974.33,8901.94,10933.29,6039.46,7283.65,8546.25,11800.76,6476,8020.6,8322.99,11403.46,5304.25,5997.56,6444.32,11507.16,5523.79,6120.75,6341.84,7030.49,3638.42,6266.91,6048.46,7456.39,4424.14,4951.17,6692.52,9559.64,3966.74,4768.79,7397.41,14433.83,5122,5522.92,5480.19,..,..,..
..Tilapia,....Mountain Province,430,73,146,205,137,72,215,208,161.95,109,148,129,189.7,152.29,158,186,274.4,299,171,203,358.47,450.09,302.35,274.65,380.17,459.92,365.55,339.47,421.72,554.63,414.78,368.02,410.16,472.03,400.11,375.11,564.18,554.13,479.54,394.25,502.92,555.56,575.75,482.06,454.62,617.36,647.5,484.35,487.72,564.18,666.03,527.02,522.8,577.27,447.55,448.7,317.43,615.94,534.48,268.25,169.65,598.36,426.58,325.39,287.66,424.9,380.18,281.99,245.39,443.22,422.62,458.47,267.51,533.79,507.89,651.82,330.2,..,..,..
..Tilapia,..Region I (Ilocos Region),64956,42306,23105,49710,80767,45331,26446,60348,98455.52,65552.88,26984.63,86480.69,131532.86,92625.7,31421.27,96701.67,175607.4,105369.99,45039.51,121159.34,179612.24,101763.32,41256.06,140603.81,224163.46,124718.31,43291.55,113532.95,260700.23,127959.19,42493.19,56384.27,237308.98,305068.8,41283.83,69782.22,372855.76,317885.74,37972.31,69190.82,301559.57,309452.61,42987.17,67804.03,317676.39,328855.52,36840.54,72848.9,242237.01,594921.63,38796.93,79426.68,213624.84,591844.89,38159.11,80252.26,206730.88,496535.67,43058.77,81950.42,150310.07,666945.98,51258.15,88722.69,195122.73,879171.11,38044.37,118675.14,176167.11,932645.67,38486,182028.65,193743.21,927610.31,45200.09,228071.52,178429.17,..,..,..
..Tilapia,....Ilocos Norte,12393,6174,6843,4769,11301,6695,6588,5331,13577.4,10293.83,6803.4,4877.13,15787.28,13658.39,7924.38,5098.8,17498.22,15894.97,12633.34,5874,24335.17,15993.7,9039.6,4198.92,26905.11,18545.96,10501.94,8340.51,30210,15786.46,7145.45,10048.95,32403.57,16996.4,6348.61,7676,35460.33,14042.23,5094.87,3080.7,28536.48,14448.28,6275.27,3433.2,24984.75,12076.4,5140.87,4475.55,27302.38,17714.25,5163.21,4463.11,29590.15,16496.66,4351.22,3654.06,33320.03,21498.01,8269.54,3627.46,43033.65,22053.22,7646.67,3962.73,74052.61,18387.16,9131.15,5653.85,50109,16904.89,4585.87,2407.79,47854.61,18697.96,6513.51,2665.9,44832.42,..,..,..
..Tilapia,....Ilocos Sur,11683,19738,8443,8190,15295,20040,12350,9864,17226,31992.52,11919.27,9709.4,22898.88,29205.95,14469.8,12397.04,20339.36,33331.67,18354.96,14855.14,22520.4,37176.63,18003.19,14983.93,28372.97,40447.05,19545.93,15100.96,27093.74,42893.42,20186.97,14746.81,26740.19,45481.81,20467.24,15866.41,29088.7,48481.2,21275.5,15933.06,31112.27,49432.29,23549.03,16640.09,31880.52,53735.55,20434.05,16181.07,31799.98,56013.02,20744.99,15384.71,20869.26,51959.9,16955.97,15184.12,21841.04,44853.02,14056.79,10370.26,13722.32,41878.51,15715.19,11290.8,12986.49,40951.83,14795.17,11524.34,12166.37,45877.68,14830.32,11707.8,15614.94,50505.89,20929.3,15260.47,16962.56,..,..,..
..Tilapia,....La Union,3209,5598,3588,1171,4425,6738,2530,1086,5630.12,6808.77,2214.96,6991.16,8230.1,8342.36,2579.09,7519.78,9663.82,9172.35,4432.85,7746.2,10839.43,6491.04,3756.34,3604.1,12207.88,10584.11,4100.88,1798.03,17542.42,13124.46,4283.04,1176.74,13381.68,11798.1,3919.47,1709.98,13114.18,8079,3653.51,1647.25,14707.85,10280.6,4095.35,2037.74,15823.6,11740.77,3982.2,2018.42,19450.27,42640.53,4232.82,1879.66,23971.97,10410.06,5980.33,2057.18,24671.29,8134.9,5793.42,3342.1,2472.19,8435.06,6925.53,3603.42,3046.66,2400.91,825.29,1534.58,3738.94,2281.72,4857.19,24913.41,6417.99,3277.79,2717.13,43802.51,6030.63,..,..,..
..Tilapia,....Pangasinan,37671,10796,4231,35580,49746,11858,4978,44067,62022,16457.76,6047,64903,84616.6,41419,6448,71686.05,128106,46971,9618.36,92684,121917.24,42101.95,10456.93,117816.86,156677.5,55141.19,9142.8,88293.45,185854.07,56154.85,10877.73,30411.77,164783.54,230792.49,10548.51,44529.83,295192.55,247283.31,7948.43,48529.81,227202.97,235291.44,9067.52,45693,244987.52,251302.8,7283.42,50173.86,163684.38,478553.83,8655.91,57699.2,139193.46,512978.27,10871.59,59356.9,126898.52,422049.74,14939.02,64610.6,91081.91,594579.19,20970.76,69865.74,105036.97,817431.21,13292.76,99962.37,110152.8,867581.38,14212.62,142999.65,123855.67,855128.67,15040.15,166342.64,110603.56,..,..,..
..Tilapia,..Region II (Cagayan Valley),84448,92540,98935,101749.25,91223,94723,93274,87530,103684.09,134381.1,111839,121183.75,136251,151640.25,124484.9,244197.46,176430.5,218744.19,193918.61,223122.04,159113.72,241007.89,266497.96,282461.92,212167.23,298143.52,288889.56,299960.76,234175.13,330233.77,344600.44,251719.42,249753.7,238779.75,243118.63,284923.74,230334.1,332632.06,316183.59,335675.1,252674.73,336827.22,406000.08,391012.04,260930.83,336873.63,356268.96,412719.98,257531.52,336644.83,348038.93,391611.7,244857.5,345500.35,269528.22,330341.34,238893.14,317554.19,272886.75,280879.92,225418.83,392804.68,287180.66,306132.98,237991.74,379993.68,318727.75,260480.33,223328.6,385532.11,328114.69,273237.44,243509.51,420732.97,340964.72,264062.44,257041.29,..,..,..
